"Project: Harmful Algal Blooms"
"Calibrated: No"
"Requested start: 2008-06-30 15:00:00"
"Requested end: 2018-06-02 23:33:00"
"Request time: Sat,  2 Jun 2018 23:34:12 +0000"
"Other Notes: All times provided in UTC"

year,month,day,time,latitude,longitude,depth (m),location,Akashiwo sanguinea (cells/L),Alexandrium spp. (cells/L),Ammonia (uM),Chlorophyll (mg/m3),Chlorophyll 1 (mg/m3),Chlorophyll 2 (mg/m3),DA Volume Filtered (mL),Dinophysis spp. (cells/L),Domoic Acid (ng/mL),Lingulodinium polyedrum (cells/L),Nitrate (uM),Nitrite (uM),Other Diatoms (cells/L),Other Dinoflagellates (cells/L),Phaeophytin (mg/m3),Phaeophytin 1 (mg/m3),Phaeophytin 2 (mg/m3),Phosphate (uM),Prorocentrum spp. (cells/L),Pseudo-nitzschia delicatissima group (cells/L),Pseudo-nitzschia seriata group (cells/L),Silicate (uM),Volume Settled for counting (mL),Water Temperature (C),Volume for counting (mL)
2009,06,29,16:00:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,4.100000 ,NaN,5.900000 ,NaN,200.000000 ,0.000000 ,0.057000 ,0.000000 ,1.370000 ,0.350000 ,NaN,NaN,NaN,1.490000 ,NaN,0.990000 ,2000.000000 ,190000.000000 ,0.000000 ,9.140000 ,50.000000 ,16.400000 ,NaN
2009,06,29,16:30:00,34.4161076,-119.8287494,0.0,Goleta Pier,0.000000 ,0.000000 ,2.164840 ,3.488670 ,3.488670 ,NaN,200.000000 ,0.000000 ,0.044000 ,0.000000 ,0.926446 ,0.327117 ,NaN,NaN,1.952440 ,1.952440 ,NaN,0.946965 ,3300.000000 ,73800.000000 ,0.000000 ,5.839390 ,50.000000 ,17.200000 ,NaN
2009,06,29,21:05:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,2133.0000 ,1.17 ,1.88 ,1.85 ,1.91 ,225 ,0.0000 ,NaN,0 ,2.91 ,0.25 ,168472.0000 ,6398.0000 ,0.61 ,0.66 ,0.56 ,0.53 ,0.0000 ,0.0000 ,0.0000 ,51.64 ,25 ,15.3 ,NaN
2009,06,30,17:00:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,2.120000 ,1.200000 ,1.200000 ,NaN,200.000000 ,187.000000 ,0.050000 ,0.000000 ,0.510000 ,0.100000 ,16830.000000 ,935.000000 ,NaN,NaN,NaN,0.470000 ,2431.000000 ,0.000000 ,187.000000 ,4.400000 ,NaN,19.000000 ,500.0000 
2009,07,02,15:45:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.280000 ,2.080000 ,2.090000 ,2.070000 ,NaN,NaN,NaN,NaN,0.100000 ,0.010000 ,NaN,NaN,0.470000 ,0.450000 ,0.490000 ,0.260000 ,NaN,NaN,NaN,5.400000 ,NaN,19.300000 ,NaN
2009,07,02,19:41:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,6398.0000 ,NaN,NaN,NaN,NaN,NaN,0.0000 ,NaN,0 ,NaN,NaN,106628.0000 ,6398.0000 ,NaN,NaN,NaN,NaN,0.0000 ,0.0000 ,0.0000 ,NaN,25 ,15.4 ,NaN
2009,07,06,14:56:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,1.420000 ,4.320000 ,4.390000 ,4.240000 ,200.000000 ,0.000000 ,NaN,0.000000 ,1.100000 ,NaN,NaN,NaN,1.080000 ,1.000000 ,1.170000 ,0.460000 ,5200.000000 ,20799.000000 ,0.000000 ,7.550000 ,25.000000 ,16.000000 ,NaN
2009,07,06,15:15:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.360000 ,3.240000 ,3.210000 ,3.260000 ,200.000000 ,303.000000 ,0.056000 ,2424.000000 ,0.340000 ,0.040000 ,NaN,NaN,0.820000 ,0.840000 ,0.790000 ,0.320000 ,17879.000000 ,56061.000000 ,0.000000 ,5.000000 ,10.000000 ,18.000000 ,NaN
2009,07,06,16:15:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,0.840000 ,NaN,19.210000 ,NaN,200.000000 ,0.000000 ,0.200000 ,0.000000 ,0.210000 ,0.250000 ,NaN,NaN,NaN,4.440000 ,NaN,0.470000 ,1100.000000 ,539800.000000 ,0.000000 ,0.650000 ,50.000000 ,15.200000 ,NaN
2009,07,06,16:45:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,0.844000 ,17.080000 ,17.080000 ,NaN,200.000000 ,0.000000 ,0.200000 ,0.000000 ,0.210000 ,0.247000 ,NaN,NaN,4.440000 ,4.440000 ,NaN,0.474000 ,1100.000000 ,539800.000000 ,0.000000 ,0.649000 ,50.000000 ,15.200000 ,NaN
2009,07,06,17:15:00,34.4161076,-119.8287494,0.0,Goleta Pier,0.000000 ,0.000000 ,1.541790 ,6.307190 ,6.307190 ,NaN,200.000000 ,300.000000 ,0.140000 ,0.000000 ,0.433576 ,0.271587 ,NaN,NaN,2.672240 ,2.672240 ,NaN,0.714555 ,900.000000 ,357700.000000 ,0.000000 ,1.011420 ,50.000000 ,16.800000 ,NaN
2009,07,06,20:44:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,8530.0000 ,3.69 ,2.83 ,2.60 ,3.07 ,200 ,4265.0000 ,NaN,0 ,3.31 ,0.41 ,110893.0000 ,14928.0000 ,0.87 ,0.97 ,0.77 ,0.82 ,10663.0000 ,0.0000 ,0.0000 ,53.91 ,25 ,13.9 ,NaN
2009,07,09,16:40:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.130000 ,1.800000 ,1.790000 ,1.800000 ,NaN,NaN,NaN,NaN,0.090000 ,0.010000 ,NaN,NaN,0.450000 ,0.430000 ,0.460000 ,0.280000 ,NaN,NaN,NaN,3.700000 ,NaN,19.700000 ,NaN
2009,07,09,19:22:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,12795.0000 ,NaN,NaN,NaN,NaN,NaN,0.0000 ,NaN,0 ,NaN,NaN,1605810.0000 ,89567.0000 ,NaN,NaN,NaN,NaN,2133.0000 ,0.0000 ,0.0000 ,NaN,25 ,14.2 ,NaN
2009,07,13,15:00:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,2.340000 ,2.310000 ,2.180000 ,2.430000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.840000 ,0.150000 ,NaN,NaN,0.800000 ,0.830000 ,0.760000 ,0.310000 ,0.000000 ,15599.000000 ,0.000000 ,1.010000 ,25.000000 ,21.000000 ,NaN
2009,07,13,15:15:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.160000 ,2.410000 ,2.450000 ,2.370000 ,200.000000 ,0.000000 ,NaN,303.000000 ,0.080000 ,0.040000 ,NaN,NaN,0.440000 ,0.400000 ,0.470000 ,0.200000 ,7879.000000 ,59091.000000 ,909.000000 ,1.300000 ,10.000000 ,20.900000 ,NaN
2009,07,13,17:15:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,1.526000 ,1.890000 ,1.890000 ,NaN,200.000000 ,200.000000 ,0.000000 ,0.000000 ,0.706000 ,0.081000 ,NaN,NaN,0.820000 ,0.820000 ,NaN,0.454000 ,12500.000000 ,8800.000000 ,0.000000 ,3.061000 ,50.000000 ,19.200000 ,NaN
2009,07,13,17:45:00,34.4161076,-119.8287494,0.0,Goleta Pier,0.000000 ,0.000000 ,0.644489 ,2.286360 ,2.286360 ,NaN,200.000000 ,0.000000 ,0.081000 ,0.000000 ,0.307063 ,0.036812 ,NaN,NaN,1.102310 ,1.102310 ,NaN,0.349258 ,10200.000000 ,42700.000000 ,0.000000 ,0.604748 ,50.000000 ,19.100000 ,NaN
2009,07,13,19:53:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,4265.0000 ,0.27 ,12.76 ,11.51 ,14.01 ,100 ,0.0000 ,NaN,0 ,0.53 ,0.12 ,6694080.0000 ,85302.0000 ,1.82 ,1.72 ,1.93 ,0.16 ,8530.0000 ,0.0000 ,0.0000 ,48.54 ,25 ,15.6 ,NaN
2009,07,14,17:30:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,4.410000 ,1.500000 ,1.500000 ,NaN,200.000000 ,0.000000 ,NaN,0.000000 ,0.930000 ,0.210000 ,13464.000000 ,0.000000 ,NaN,NaN,NaN,0.520000 ,2244.000000 ,0.000000 ,748.000000 ,5.510000 ,NaN,21.200000 ,500.0000 
2009,07,16,15:50:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.000000 ,4.140000 ,4.210000 ,4.070000 ,NaN,NaN,NaN,NaN,0.060000 ,0.010000 ,NaN,NaN,0.660000 ,0.620000 ,0.700000 ,0.170000 ,NaN,NaN,NaN,0.700000 ,NaN,20.800000 ,NaN
2009,07,16,17:55:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,23458.0000 ,NaN,NaN,NaN,NaN,NaN,0.0000 ,NaN,0 ,NaN,NaN,4625510.0000 ,4265.0000 ,NaN,NaN,NaN,NaN,4265.0000 ,0.0000 ,0.0000 ,NaN,25 ,15.1 ,NaN
2009,07,20,15:10:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.150000 ,2.410000 ,2.420000 ,2.400000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.070000 ,0.030000 ,NaN,NaN,0.300000 ,0.280000 ,0.310000 ,0.130000 ,1200.000000 ,12800.000000 ,0.000000 ,0.700000 ,10.000000 ,20.900000 ,NaN
2009,07,20,16:20:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,1.730000 ,2.040000 ,1.960000 ,2.110000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.540000 ,0.150000 ,NaN,NaN,0.810000 ,0.880000 ,0.730000 ,0.250000 ,20799.000000 ,20799.000000 ,0.000000 ,NaN,25.000000 ,21.000000 ,NaN
2009,07,20,22:22:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,2133.0000 ,42.23 ,2.82 ,2.89 ,2.75 ,200 ,0.0000 ,NaN,0 ,6.55 ,0.54 ,260171.0000 ,4265.0000 ,1.07 ,1.13 ,1.02 ,1.10 ,0.0000 ,8530.0000 ,0.0000 ,38.84 ,25 ,15.3 ,NaN
2009,07,21,17:00:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,8.980000 ,2.000000 ,2.000000 ,NaN,200.000000 ,0.000000 ,0.050000 ,0.000000 ,0.560000 ,0.170000 ,81158.000000 ,561.000000 ,NaN,NaN,NaN,0.390000 ,8415.000000 ,0.000000 ,1122.000000 ,0.120000 ,NaN,21.000000 ,500.0000 
2009,07,22,16:15:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,0.931000 ,8.100000 ,8.100000 ,NaN,200.000000 ,6400.000000 ,0.000000 ,0.000000 ,0.764000 ,0.132000 ,NaN,NaN,1.660000 ,1.660000 ,NaN,0.535000 ,30400.000000 ,11100.000000 ,0.000000 ,7.594000 ,50.000000 ,15.200000 ,NaN
2009,07,22,16:45:00,34.4161076,-119.8287494,0.0,Goleta Pier,0.000000 ,0.000000 ,2.479970 ,1.897430 ,1.897430 ,NaN,200.000000 ,1400.000000 ,0.000000 ,0.000000 ,0.391599 ,0.061107 ,NaN,NaN,1.210800 ,1.210800 ,NaN,0.643716 ,7300.000000 ,25700.000000 ,0.000000 ,4.875500 ,50.000000 ,16.000000 ,NaN
2009,07,23,16:05:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.230000 ,0.570000 ,0.560000 ,0.580000 ,NaN,NaN,NaN,NaN,0.080000 ,0.010000 ,NaN,NaN,0.140000 ,0.130000 ,0.150000 ,0.070000 ,NaN,NaN,NaN,0.500000 ,NaN,23.400000 ,NaN
2009,07,23,18:00:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,NaN,NaN,NaN,NaN,NaN,0.0000 ,NaN,0 ,NaN,NaN,15994.0000 ,15994.0000 ,NaN,NaN,NaN,NaN,0.0000 ,0.0000 ,0.0000 ,NaN,25 ,14.6 ,NaN
2009,07,27,13:00:00,34.4161076,-119.8287494,0.0,Goleta Pier,0.000000 ,0.000000 ,1.197620 ,3.109670 ,3.109670 ,NaN,200.000000 ,600.000000 ,0.000000 ,0.000000 ,0.190797 ,0.163168 ,NaN,NaN,1.552660 ,1.552660 ,NaN,0.602646 ,9300.000000 ,28500.000000 ,43000.000000 ,3.274440 ,50.000000 ,16.000000 ,NaN
2009,07,27,13:53:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,14700.000000 ,3.234000 ,5.640000 ,5.640000 ,NaN,200.000000 ,100.000000 ,0.000000 ,0.000000 ,0.892000 ,0.245000 ,NaN,NaN,1.220000 ,1.220000 ,NaN,0.875000 ,18000.000000 ,1400.000000 ,5000.000000 ,9.938000 ,50.000000 ,17.000000 ,NaN
2009,07,27,15:10:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,1.080000 ,1.700000 ,1.520000 ,1.870000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.450000 ,0.130000 ,NaN,NaN,0.750000 ,0.680000 ,0.820000 ,0.220000 ,5200.000000 ,0.000000 ,0.000000 ,NaN,25.000000 ,23.000000 ,NaN
2009,07,27,15:15:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.270000 ,1.040000 ,1.060000 ,1.010000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.140000 ,0.000000 ,NaN,NaN,0.260000 ,0.250000 ,0.260000 ,0.130000 ,9697.000000 ,2121.000000 ,0.000000 ,1.000000 ,10.000000 ,24.500000 ,NaN
2009,07,27,18:07:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,8.02 ,3.94 ,3.69 ,4.18 ,200 ,0.0000 ,NaN,0 ,8.29 ,0.59 ,9596.0000 ,17060.0000 ,1.12 ,0.93 ,1.31 ,1.48 ,23458.0000 ,0.0000 ,3199.0000 ,62.96 ,25 ,14.0 ,NaN
2009,07,28,17:00:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,9.740000 ,4.010000 ,4.010000 ,NaN,200.000000 ,0.000000 ,NaN,561.000000 ,0.660000 ,0.300000 ,38709.000000 ,27302.000000 ,NaN,NaN,NaN,0.460000 ,3553.000000 ,0.000000 ,187.000000 ,1.170000 ,NaN,20.500000 ,500.0000 
2009,07,30,17:05:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.240000 ,0.950000 ,0.950000 ,0.940000 ,NaN,NaN,NaN,NaN,0.110000 ,0.010000 ,NaN,NaN,0.330000 ,0.330000 ,0.330000 ,0.140000 ,NaN,NaN,NaN,1.000000 ,NaN,23.500000 ,NaN
2009,07,30,18:25:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,NaN,NaN,NaN,NaN,NaN,0.0000 ,NaN,0 ,NaN,NaN,14928.0000 ,2133.0000 ,NaN,NaN,NaN,NaN,0.0000 ,0.0000 ,0.0000 ,NaN,25 ,13.1 ,NaN
2009,08,03,15:10:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.360000 ,0.930000 ,0.920000 ,0.930000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.100000 ,0.010000 ,NaN,NaN,0.480000 ,0.470000 ,0.480000 ,0.210000 ,606.000000 ,0.000000 ,0.000000 ,1.000000 ,10.000000 ,23.500000 ,NaN
2009,08,03,15:42:00,34.4161076,-119.8287494,0.0,Goleta Pier,0.000000 ,0.000000 ,1.505490 ,0.282471 ,0.282471 ,NaN,200.000000 ,40.000000 ,0.000000 ,0.000000 ,0.413748 ,0.069518 ,NaN,NaN,1.356770 ,1.356770 ,NaN,0.512067 ,2200.000000 ,20200.000000 ,40500.000000 ,0.588101 ,50.000000 ,18.000000 ,NaN
2009,08,03,16:02:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,2.390000 ,1.880000 ,1.750000 ,2.010000 ,200.000000 ,0.000000 ,NaN,0.000000 ,3.120000 ,0.270000 ,NaN,NaN,1.110000 ,1.110000 ,1.110000 ,0.390000 ,10399.000000 ,0.000000 ,0.000000 ,2.830000 ,25.000000 ,22.000000 ,NaN
2009,08,03,16:31:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,3.795000 ,1.530000 ,1.530000 ,NaN,200.000000 ,0.000000 ,0.059000 ,0.000000 ,0.464000 ,0.203000 ,NaN,NaN,1.880000 ,1.880000 ,NaN,0.543000 ,1700.000000 ,93100.000000 ,49200.000000 ,1.748000 ,50.000000 ,16.000000 ,NaN
2009,08,03,18:15:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,4265.0000 ,0.07 ,10.64 ,10.52 ,10.77 ,100 ,0.0000 ,NaN,0 ,0.43 ,0.16 ,78904.0000 ,40519.0000 ,3.75 ,3.74 ,3.76 ,0.31 ,2133.0000 ,0.0000 ,21326.0000 ,103.07 ,25 ,14.7 ,NaN
2009,08,04,17:30:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,3.270000 ,1.500000 ,1.500000 ,NaN,200.000000 ,0.000000 ,0.040000 ,0.000000 ,0.390000 ,0.350000 ,62084.000000 ,2992.000000 ,NaN,NaN,NaN,0.420000 ,9911.000000 ,0.000000 ,0.000000 ,2.060000 ,NaN,21.000000 ,500.0000 
2009,08,06,16:07:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.190000 ,1.090000 ,1.090000 ,1.090000 ,200.000000 ,NaN,NaN,NaN,0.080000 ,0.000000 ,NaN,NaN,0.500000 ,0.500000 ,0.500000 ,0.160000 ,NaN,NaN,NaN,1.100000 ,NaN,23.700000 ,NaN
2009,08,06,17:42:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,2133.0000 ,NaN,NaN,NaN,NaN,NaN,0.0000 ,NaN,0 ,NaN,NaN,2133.0000 ,0.0000 ,NaN,NaN,NaN,NaN,14928.0000 ,0.0000 ,8530.0000 ,NaN,25 ,14.6 ,NaN
2009,08,10,15:20:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.710000 ,0.690000 ,0.680000 ,0.700000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.090000 ,0.000000 ,NaN,NaN,0.230000 ,0.230000 ,0.230000 ,0.180000 ,303.000000 ,0.000000 ,0.000000 ,1.300000 ,10.000000 ,23.000000 ,NaN
2009,08,10,16:13:00,34.4161076,-119.8287494,0.0,Goleta Pier,0.000000 ,0.000000 ,2.977860 ,0.418475 ,0.418475 ,NaN,200.000000 ,10.000000 ,0.000000 ,0.000000 ,0.901936 ,0.107588 ,NaN,NaN,1.564480 ,1.564480 ,NaN,0.781012 ,7500.000000 ,9600.000000 ,19200.000000 ,3.786260 ,50.000000 ,19.000000 ,NaN
2009,08,10,16:59:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,2000.000000 ,3.374000 ,1.530000 ,1.530000 ,NaN,200.000000 ,200.000000 ,0.000000 ,0.000000 ,1.184000 ,0.210000 ,NaN,NaN,1.180000 ,1.180000 ,NaN,0.696000 ,14700.000000 ,0.000000 ,16600.000000 ,5.662000 ,50.000000 ,17.000000 ,NaN
2009,08,10,21:00:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,3.14 ,3.17 ,3.17 ,3.17 ,200 ,0.0000 ,NaN,0 ,5.38 ,0.29 ,85302.0000 ,2133.0000 ,1.41 ,1.29 ,1.52 ,0.89 ,0.0000 ,0.0000 ,0.0000 ,55.84 ,25 ,14.5 ,NaN
2009,08,11,15:15:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,1.890000 ,3.070000 ,2.880000 ,3.260000 ,200.000000 ,0.000000 ,NaN,5200.000000 ,0.670000 ,0.150000 ,NaN,NaN,0.450000 ,0.690000 ,0.210000 ,0.300000 ,5200.000000 ,0.000000 ,0.000000 ,1.410000 ,25.000000 ,19.500000 ,NaN
2009,08,11,17:00:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,3.040000 ,2.810000 ,2.810000 ,NaN,200.000000 ,187.000000 ,0.060000 ,0.000000 ,0.270000 ,0.220000 ,23001.000000 ,25245.000000 ,NaN,NaN,NaN,0.500000 ,9350.000000 ,0.000000 ,0.000000 ,3.350000 ,NaN,19.400000 ,500.0000 
2009,08,13,15:15:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.210000 ,0.900000 ,0.890000 ,0.900000 ,NaN,NaN,NaN,NaN,0.060000 ,0.000000 ,NaN,NaN,0.320000 ,0.320000 ,0.320000 ,0.160000 ,NaN,NaN,NaN,0.900000 ,NaN,22.000000 ,NaN
2009,08,13,19:40:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,NaN,NaN,NaN,NaN,NaN,0.0000 ,NaN,0 ,NaN,NaN,70374.0000 ,8530.0000 ,NaN,NaN,NaN,NaN,0.0000 ,10663.0000 ,0.0000 ,NaN,25 ,14.1 ,NaN
2009,08,17,15:05:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.180000 ,0.930000 ,0.920000 ,0.930000 ,200.000000 ,0.000000 ,0.410000 ,0.000000 ,0.080000 ,0.010000 ,NaN,NaN,0.450000 ,0.440000 ,0.450000 ,0.200000 ,1515.000000 ,0.000000 ,0.000000 ,1.100000 ,10.000000 ,22.100000 ,NaN
2009,08,17,15:15:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,0.470000 ,1.650000 ,1.570000 ,1.730000 ,200.000000 ,0.000000 ,NaN,10399.000000 ,0.290000 ,NaN,NaN,NaN,0.470000 ,0.380000 ,0.550000 ,0.240000 ,5200.000000 ,0.000000 ,0.000000 ,1.030000 ,25.000000 ,21.500000 ,NaN
2009,08,17,17:22:00,34.4161076,-119.8287494,0.0,Goleta Pier,0.000000 ,0.000000 ,1.302160 ,1.089260 ,1.089260 ,NaN,200.000000 ,20.000000 ,0.000000 ,0.000000 ,0.524241 ,0.116139 ,NaN,NaN,2.322200 ,2.322200 ,NaN,0.572571 ,2100.000000 ,13400.000000 ,27000.000000 ,2.576610 ,50.000000 ,17.000000 ,NaN
2009,08,17,18:03:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,1100.000000 ,1.125000 ,1.230000 ,1.230000 ,NaN,200.000000 ,0.000000 ,0.000000 ,0.000000 ,0.500000 ,0.073000 ,NaN,NaN,0.670000 ,0.670000 ,NaN,0.206000 ,4200.000000 ,24600.000000 ,50200.000000 ,1.530000 ,50.000000 ,16.500000 ,NaN
2009,08,17,21:30:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,0.51 ,4.00 ,4.01 ,3.98 ,200 ,0.0000 ,0.16 ,0 ,2.66 ,0.33 ,234581.0000 ,10663.0000 ,0.79 ,0.80 ,0.78 ,0.70 ,0.0000 ,307088.0000 ,14928.0000 ,60.08 ,25 ,14.3 ,NaN
2009,08,18,16:30:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,1.550000 ,4.010000 ,4.010000 ,NaN,200.000000 ,187.000000 ,NaN,0.000000 ,0.620000 ,0.120000 ,55539.000000 ,10285.000000 ,NaN,NaN,NaN,0.370000 ,5236.000000 ,0.000000 ,0.000000 ,1.650000 ,NaN,19.400000 ,500.0000 
2009,08,20,15:15:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.800000 ,0.990000 ,1.010000 ,0.970000 ,NaN,NaN,NaN,NaN,0.180000 ,0.000000 ,NaN,NaN,0.370000 ,0.360000 ,0.380000 ,0.160000 ,NaN,NaN,NaN,0.800000 ,NaN,22.300000 ,NaN
2009,08,20,22:40:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,NaN,NaN,NaN,NaN,NaN,0.0000 ,NaN,0 ,NaN,NaN,57579.0000 ,2133.0000 ,NaN,NaN,NaN,NaN,0.0000 ,76772.0000 ,2133.0000 ,NaN,25 ,14.4 ,NaN
2009,08,24,15:10:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.300000 ,1.080000 ,1.090000 ,1.060000 ,200.000000 ,303.000000 ,NaN,0.000000 ,0.090000 ,0.000000 ,NaN,NaN,0.510000 ,0.490000 ,0.520000 ,0.120000 ,1818.000000 ,1212.000000 ,0.000000 ,1.200000 ,10.000000 ,22.800000 ,NaN
2009,08,24,16:45:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,1.271000 ,1.020000 ,1.020000 ,NaN,200.000000 ,200.000000 ,0.000000 ,0.000000 ,0.554000 ,0.203000 ,NaN,NaN,1.460000 ,1.460000 ,NaN,0.449000 ,30700.000000 ,5600.000000 ,21000.000000 ,4.462000 ,50.000000 ,17.000000 ,NaN
2009,08,24,17:15:00,34.4161076,-119.8287494,0.0,Goleta Pier,0.000000 ,13400.000000 ,3.301280 ,0.474357 ,0.474357 ,NaN,200.000000 ,200.000000 ,0.000000 ,0.000000 ,0.653473 ,0.128951 ,NaN,NaN,3.373020 ,3.373020 ,NaN,0.673495 ,40400.000000 ,3600.000000 ,9800.000000 ,5.671650 ,50.000000 ,17.800000 ,NaN
2009,08,24,20:00:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,4.25 ,1.45 ,1.42 ,1.48 ,200 ,0.0000 ,1.60 ,0 ,4.01 ,0.37 ,12795.0000 ,2133.0000 ,0.42 ,0.42 ,0.43 ,0.92 ,0.0000 ,183400.0000 ,31988.0000 ,70.61 ,25 ,13.7 ,NaN
2009,08,25,16:20:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,2.180000 ,1.860000 ,1.890000 ,1.840000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.980000 ,0.280000 ,NaN,NaN,0.920000 ,0.910000 ,0.920000 ,0.280000 ,0.000000 ,0.000000 ,0.000000 ,1.270000 ,25.000000 ,20.000000 ,NaN
2009,08,25,17:30:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,2.840000 ,1.500000 ,1.500000 ,NaN,200.000000 ,0.000000 ,NaN,0.000000 ,0.530000 ,0.320000 ,15521.000000 ,3553.000000 ,NaN,NaN,NaN,0.240000 ,1683.000000 ,0.000000 ,0.000000 ,0.840000 ,NaN,19.400000 ,500.0000 
2009,08,27,15:10:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.200000 ,0.760000 ,0.760000 ,0.750000 ,NaN,NaN,NaN,NaN,0.060000 ,0.010000 ,NaN,NaN,0.330000 ,0.320000 ,0.340000 ,0.140000 ,NaN,NaN,NaN,1.200000 ,NaN,22.100000 ,NaN
2009,08,27,22:33:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,NaN,NaN,NaN,NaN,NaN,0.0000 ,NaN,0 ,NaN,NaN,49049.0000 ,17060.0000 ,NaN,NaN,NaN,NaN,0.0000 ,426511.0000 ,8530.0000 ,NaN,25 ,14.3 ,NaN
2009,08,31,15:15:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.280000 ,0.910000 ,0.910000 ,0.910000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.070000 ,0.010000 ,NaN,NaN,0.330000 ,0.330000 ,0.320000 ,0.120000 ,2424.000000 ,0.000000 ,0.000000 ,1.000000 ,10.000000 ,23.800000 ,NaN
